score,class,pred
1.0534759759902954,0,1
0.9738219976425171,0,1
0.9829545617103577,0,1
1.0,0,1
1.0113636255264282,0,1
0.9320987462997437,0,1
0.9950980544090271,0,1
0.9945945739746094,0,1
1.0185185670852661,0,1
0.977011501789093,0,1
0.9550561904907227,0,1
1.0060975551605225,0,1
1.0463576316833496,0,1
0.935606062412262,0,1
1.0280898809432983,0,1
0.8779069781303406,0,1
0.9207317233085632,0,1
0.89570552110672,0,1
0.9938650131225586,0,1
0.9444444179534912,0,1
0.9837837815284729,0,1
0.9459459185600281,0,1
1.0314465761184692,0,1
1.0451977252960205,0,1
0.9433198571205139,0,1
0.9613259434700012,0,1
0.9744898080825806,0,1
1.049723744392395,0,1
1.0048543214797974,0,1
0.9254658222198486,0,1
0.9750000238418579,0,1
1.0467835664749146,0,1
0.9874213933944702,0,1
0.9691358208656311,0,1
0.9384615421295166,0,1
0.9793814420700073,0,1
0.9729729890823364,0,1
1.0317460298538208,0,1
1.0135135650634766,0,1
0.9488636255264282,0,1
0.9599999785423279,0,1
0.9642857313156128,0,1
0.949367105960846,0,1
0.9888268113136292,0,1
1.0115606784820557,0,1
0.9944751262664795,0,1
0.9791666865348816,0,1
1.0,0,1
1.0470588207244873,0,1
0.9829545617103577,0,1
1.0,0,1
1.021505355834961,0,1
1.0116958618164062,0,1
0.8819875717163086,0,1
1.0333333015441895,0,1
0.9946808218955994,0,1
1.0,0,1
0.9337016344070435,0,1
1.0058823823928833,0,1
0.9064327478408813,0,1
1.050561785697937,0,1
0.9182389974594116,0,1
0.9375,0,1
0.9887005686759949,0,1
1.0122699737548828,0,1
0.9640718698501587,0,1
0.9949238300323486,0,1
0.9194630980491638,0,1
1.0112359523773193,0,1
0.9489361643791199,0,1
0.9570552110671997,0,1
0.9341317415237427,0,1
0.98046875,0,1
0.9074074029922485,0,1
0.9518072009086609,0,1
1.0102564096450806,0,1
0.9605262875556946,0,1
1.0378378629684448,0,1
0.9623655676841736,0,1
1.021164059638977,0,1
0.9399999976158142,0,1
0.9235668778419495,0,1
0.9428571462631226,0,1
1.0260416269302368,0,1
0.994535505771637,0,1
1.0,0,1
1.0376343727111816,0,1
0.9405940771102905,0,1
1.0357142686843872,0,1
0.9884393215179443,0,1
0.9248554706573486,0,1
0.985401451587677,0,1
0.9595959782600403,0,1
0.9696969985961914,0,1
0.9828571677207947,0,1
0.9852941036224365,0,1
0.9599999785423279,0,1
0.9418604373931885,0,1
0.9895833134651184,0,1
0.946107804775238,0,1
1.0104166269302368,0,1
0.9666666388511658,0,1
0.9840425252914429,0,1
0.9728260636329651,0,1
0.988950252532959,0,1
0.954023003578186,0,1
0.9940828680992126,0,1
1.0887850522994995,0,1
0.9942528605461121,0,1
0.9485714435577393,0,1
0.9620253443717957,0,1
0.9726027250289917,0,1
1.021505355834961,0,1
0.8811880946159363,0,1
0.959770143032074,0,1
0.9657142758369446,0,1
0.9734042286872864,0,1
0.9679144620895386,0,1
1.0060606002807617,0,1
0.9946523904800415,0,1
0.950276255607605,0,1
1.0109890699386597,0,1
0.9518716335296631,0,1
0.9940119981765747,0,1
0.9888888597488403,0,1
1.0184049606323242,0,1
1.029411792755127,0,1
0.9509803652763367,0,1
0.9639175534248352,0,1
0.9938650131225586,0,1
1.0284091234207153,0,1
0.9657142758369446,0,1
0.9523809552192688,0,1
0.903954803943634,0,1
1.0239521265029907,0,1
0.9940476417541504,0,1
0.9526627063751221,0,1
0.9496855139732361,0,1
0.9204545617103577,0,1
1.0,0,1
1.0256410837173462,0,1
0.9838709831237793,0,1
0.97826087474823,0,1
0.9277108311653137,0,1
0.9954954981803894,0,1
1.0308642387390137,0,1
1.0134528875350952,0,1
0.9735449552536011,0,1
0.9560439586639404,0,1
0.9828571677207947,0,1
0.9646464586257935,0,1
1.0391061305999756,0,1
0.9715909361839294,0,1
0.903743326663971,0,1
1.0306122303009033,0,1
0.8812500238418579,0,1
0.9435028433799744,0,1
1.0,0,1
1.0054054260253906,0,1
0.8959537744522095,0,1
0.9386503100395203,0,1
0.9337016344070435,0,1
0.9639175534248352,0,1
0.9482758641242981,0,1
0.9735449552536011,0,1
0.9515151381492615,0,1
1.094972014427185,0,1
0.989130437374115,0,1
0.8163265585899353,0,1
1.0113636255264282,0,1
1.0199004411697388,0,1
1.0,0,1
0.9800000190734863,0,1
0.9363057613372803,0,1
1.0276243686676025,0,1
0.96875,0,1
0.907975435256958,0,1
0.9839572310447693,0,1
1.0052632093429565,0,1
1.011049747467041,0,1
0.9659090638160706,0,1
1.0061349868774414,0,1
0.9649122953414917,0,1
0.9637305736541748,0,1
0.9318181872367859,0,1
1.0309277772903442,0,1
0.9414893388748169,0,1
1.0050251483917236,0,1
0.9467455744743347,0,1
0.9647058844566345,0,1
1.0245097875595093,0,1
0.9814814925193787,0,1
1.091891884803772,0,1
1.03108811378479,0,1
0.9775280952453613,0,1
0.9619565010070801,0,1
0.965753436088562,0,1
0.9732620120048523,0,1
1.0271738767623901,0,1
0.9638554453849792,0,1
0.9768785834312439,0,1
0.9939393997192383,0,1
0.9941520690917969,0,1
1.0,0,1
0.9819276928901672,0,1
0.9856114983558655,0,1
0.9536082744598389,0,1
1.020100474357605,0,1
1.01578950881958,0,1
0.9487179517745972,0,1
1.0639535188674927,0,1
0.9523809552192688,0,1
0.9161290526390076,0,1
0.9728260636329651,0,1
0.931034505367279,0,1
0.9792746305465698,0,1
0.9710982441902161,0,1
0.9822485446929932,0,1
0.9820359349250793,0,1
0.9306358098983765,0,1
0.9553571343421936,0,1
0.9467455744743347,0,1
0.9673202633857727,0,1
0.9319371581077576,0,1
0.994535505771637,0,1
1.0058139562606812,0,1
0.9709302186965942,0,1
0.9453551769256592,0,1
1.1166666746139526,0,0
0.9197860956192017,0,1
0.9754902124404907,0,1
0.9647058844566345,0,1
0.9704433679580688,0,1
0.9714285731315613,0,1
1.0159574747085571,0,1
1.0,0,1
0.9901477694511414,0,1
0.9204545617103577,0,1
0.9156626462936401,0,1
0.9096385836601257,0,1
1.0391061305999756,0,1
1.0055866241455078,0,1
1.0414507389068604,0,1
0.949438214302063,0,1
0.9826589822769165,0,1
1.0049750804901123,0,1
0.9337349534034729,0,1
0.9181286692619324,0,1
0.9710982441902161,0,1
0.9558011293411255,0,1
1.0057470798492432,0,1
0.9230769276618958,0,1
0.9636363387107849,0,1
0.9631578922271729,0,1
0.9878787994384766,0,1
1.0108696222305298,0,1
0.9428571462631226,0,1
0.9612902998924255,0,1
0.9839572310447693,0,1
1.0128204822540283,0,1
0.9027777910232544,0,1
0.9841269850730896,0,1
1.0,0,1
0.9772727489471436,0,1
0.9583333134651184,0,1
0.9756097793579102,0,1
0.9385474920272827,0,1
1.0125000476837158,0,1
0.9941520690917969,0,1
1.0365853309631348,0,1
1.0,0,1
0.9349112510681152,0,1
0.9623655676841736,0,1
1.0,0,1
1.0320513248443604,0,1
0.9890710115432739,0,1
0.9826589822769165,0,1
1.0222222805023193,0,1
1.0738636255264282,0,1
0.9452054500579834,0,1
1.0057470798492432,0,1
0.987500011920929,0,1
1.0329670906066895,0,1
1.029940128326416,0,1
0.9744898080825806,0,1
0.9932432174682617,0,1
0.9585492014884949,0,1
0.9325153231620789,0,1
0.9768785834312439,0,1
1.0,0,1
0.9144384860992432,0,1
0.9568345546722412,0,1
0.9672130942344666,0,1
1.046632170677185,0,1
0.9950000047683716,0,1
1.0,0,1
0.9306358098983765,0,1
0.9783783555030823,0,1
1.0105819702148438,0,1
0.8999999761581421,0,1
1.046875,0,1
1.0265957117080688,0,1
0.9506173133850098,0,1
1.0058139562606812,0,1
0.9382022619247437,0,1
0.9636363387107849,0,1
0.9764705896377563,0,1
0.9672130942344666,0,1
1.0268816947937012,0,1
1.0,0,1
0.9746835231781006,0,1
0.9055555462837219,0,1
0.9473684430122375,0,1
0.9846153855323792,0,1
1.0104166269302368,0,1
0.954285740852356,0,1
0.955974817276001,0,1
0.9805194735527039,0,1
0.9803921580314636,0,1
1.005050539970398,0,1
0.946107804775238,0,1
0.9640718698501587,0,1
0.9269663095474243,0,1
0.9508196711540222,0,1
0.9947090148925781,0,1
0.9637305736541748,0,1
1.0064516067504883,0,1
1.0,0,1
0.9647058844566345,0,1
1.0,0,1
0.9908257126808167,0,1
0.8983050584793091,0,1
0.9329608678817749,0,1
0.9613259434700012,0,1
1.0053763389587402,0,1
1.0322580337524414,0,1
0.9036144614219666,0,1
1.0486485958099365,0,1
1.0306122303009033,0,1
0.9346733689308167,0,1
1.0162161588668823,0,1
0.9823529124259949,0,1
0.9298245906829834,0,1
1.0469799041748047,0,1
0.954023003578186,0,1
0.9836956262588501,0,1
0.9806451797485352,0,1
0.9581151604652405,0,1
0.9447004795074463,0,1
0.9682539701461792,0,1
0.8379888534545898,0,1
0.9943181872367859,0,1
0.9589743614196777,0,1
0.9714285731315613,0,1
1.0,0,1
0.9841269850730896,0,1
0.9226519465446472,0,1
1.0,0,1
1.01129949092865,0,1
0.8783783912658691,0,1
0.9054054021835327,0,1
0.949438214302063,0,1
0.8882352709770203,0,1
0.9367815852165222,0,1
0.9444444179534912,0,1
1.0109890699386597,0,1
0.9552238583564758,0,1
0.9242424368858337,0,1
1.0232558250427246,0,1
0.8987341523170471,0,1
0.9342105388641357,0,1
0.983146071434021,0,1
0.9945651888847351,0,1
1.0993788242340088,0,1
1.0145630836486816,0,1
0.959770143032074,0,1
0.8920454382896423,0,1
1.0056179761886597,0,1
0.9835164546966553,0,1
1.0315788984298706,0,1
0.9629629850387573,0,1
1.0314135551452637,0,1
1.026455044746399,0,1
0.9948186278343201,0,1
0.9704142212867737,0,1
0.9945054650306702,0,1
0.9846153855323792,0,1
0.9804878234863281,0,1
0.9123711585998535,0,1
0.9668508172035217,0,1
0.9885714054107666,0,1
1.026737928390503,0,1
0.9055555462837219,0,1
1.0,0,1
0.9269663095474243,0,1
0.9189189076423645,0,1
0.9775280952453613,0,1
1.019323706626892,0,1
0.9599999785423279,0,1
0.9945651888847351,0,1
1.0499999523162842,0,1
1.0738636255264282,0,1
1.0432432889938354,0,1
0.9239766001701355,0,1
0.9440993666648865,0,1
0.9813664555549622,0,1
0.9897959232330322,0,1
1.0117647647857666,0,1
0.9682539701461792,0,1
1.044025182723999,0,1
0.9547511339187622,0,1
0.8614457845687866,0,1
0.9878048896789551,0,1
1.0158730745315552,0,1
0.9435028433799744,0,1
0.9895833134651184,0,1
1.033707857131958,0,1
0.988304078578949,0,1
1.0,0,1
0.9939393997192383,0,1
0.9815950989723206,0,1
1.056410312652588,0,1
0.9940119981765747,0,1
0.9212121367454529,0,1
0.9710982441902161,0,1
0.9367815852165222,0,1
0.9071038365364075,0,1
0.9860140085220337,0,1
0.9888268113136292,0,1
0.9879518151283264,0,1
0.9175823926925659,0,1
1.0195121765136719,0,1
1.0123456716537476,0,1
1.0301204919815063,0,1
0.9793814420700073,0,1
0.9732620120048523,0,1
1.0122699737548828,0,1
1.0123456716537476,0,1
1.0697674751281738,0,1
0.9473684430122375,0,1
0.9527027010917664,0,1
0.9943181872367859,0,1
0.9943181872367859,0,1
0.9684210419654846,0,1
1.0621469020843506,0,1
0.9444444179534912,0,1
0.9011628031730652,0,1
0.9830508232116699,0,1
0.9371428489685059,0,1
1.0114285945892334,0,1
1.0368098020553589,0,1
1.0114285945892334,0,1
0.988304078578949,0,1
0.9333333373069763,0,1
1.0059171915054321,0,1
0.9942196607589722,0,1
0.9608938694000244,0,1
1.0188679695129395,0,1
0.9738562107086182,0,1
1.0614525079727173,0,1
0.9221556782722473,0,1
1.0057470798492432,0,1
0.9190751314163208,0,1
0.9715909361839294,0,1
0.9226190447807312,0,1
1.016853928565979,0,1
0.9479768872261047,0,1
0.9668874144554138,0,1
1.0,0,1
1.0257731676101685,0,1
0.9766082167625427,0,1
0.9940828680992126,0,1
1.023668646812439,0,1
1.038673996925354,0,1
0.9780219793319702,0,1
1.0,0,1
1.0115606784820557,0,1
0.9710144996643066,0,1
0.9239130616188049,0,1
0.9019607901573181,0,1
0.9932432174682617,0,1
1.0,0,1
0.9603960514068604,0,1
1.0449438095092773,0,1
1.029411792755127,0,1
0.9554139971733093,0,1
1.0181818008422852,0,1
1.0064102411270142,0,1
0.9649122953414917,0,1
0.9823529124259949,0,1
1.0057803392410278,0,1
1.0188679695129395,0,1
0.97826087474823,0,1
0.9617486596107483,0,1
1.0575916767120361,0,1
1.0277777910232544,0,1
1.0116958618164062,0,1
1.026455044746399,0,1
0.9514563083648682,0,1
0.9593023061752319,0,1
0.9078947305679321,0,1
1.0111111402511597,0,1
0.9783783555030823,0,1
1.04453444480896,0,1
0.9025974273681641,0,1
0.9329608678817749,0,1
1.0,0,1
0.9345794320106506,0,1
1.0276243686676025,0,1
1.004878044128418,0,1
1.0541871786117554,0,1
1.023923397064209,0,1
1.0487804412841797,0,1
1.0192307233810425,0,1
0.9946236610412598,0,1
0.9947643876075745,0,1
0.9675675630569458,0,1
0.9894179701805115,0,1
1.020304560661316,0,1
0.934883713722229,0,1
1.0372340679168701,0,1
0.9906976819038391,0,1
0.9784946441650391,0,1
0.9772727489471436,0,1
1.045454502105713,0,1
1.0,0,1
1.0195121765136719,0,1
0.9852941036224365,0,1
0.9950000047683716,0,1
1.0103092193603516,0,1
1.0051546096801758,0,1
1.0048543214797974,0,1
1.0199999809265137,0,1
0.9740932583808899,0,1
0.8904109597206116,0,1
1.0157067775726318,0,1
0.9784946441650391,0,1
0.9902439117431641,0,1
1.024154543876648,0,1
1.0,0,1
1.0,0,1
0.9468085169792175,0,1
1.0052909851074219,0,1
0.9514563083648682,0,1
0.9671361446380615,0,1
1.049180269241333,0,1
0.9494949579238892,0,1
1.023923397064209,0,1
0.9788359999656677,0,1
1.0341463088989258,0,1
1.08152174949646,0,1
1.0663264989852905,0,1
1.0441988706588745,0,1
0.917475700378418,0,1
0.9547738432884216,0,1
0.9431279897689819,0,1
0.9116021990776062,0,1
0.9526315927505493,0,1
0.9333333373069763,0,1
0.929347813129425,0,1
0.9807692170143127,0,1
0.8888888955116272,0,1
0.969072163105011,0,1
0.9704433679580688,0,1
0.9948186278343201,0,1
0.9585492014884949,0,1
1.0190476179122925,0,1
1.01630437374115,0,1
0.9432989954948425,0,1
1.0560747385025024,0,1
1.0,0,1
1.0105262994766235,0,1
0.9738219976425171,0,1
0.9076923131942749,0,1
1.0102040767669678,0,1
0.9444444179534912,0,1
0.9851484894752502,0,1
1.0120482444763184,0,1
0.9708737730979919,0,1
0.9948186278343201,0,1
1.0051813125610352,0,1
1.0276243686676025,0,1
1.051546335220337,0,1
0.9435897469520569,0,1
0.9900990128517151,0,1
0.9796954393386841,0,1
1.0045454502105713,0,1
0.9388889074325562,0,1
1.0240384340286255,0,1
0.9948453903198242,0,1
0.9744898080825806,0,1
0.9340101480484009,0,1
0.9896373152732849,0,1
1.0,0,1
0.9947090148925781,0,1
0.9846938848495483,0,1
1.0382513999938965,0,1
0.9905213117599487,0,1
0.9894737005233765,0,1
0.8957346081733704,0,1
0.9670329689979553,0,1
0.9685863852500916,0,1
0.9944751262664795,0,1
0.9523809552192688,0,1
1.0103627443313599,0,1
1.0412371158599854,0,1
0.9800000190734863,0,1
0.9693877696990967,0,1
0.9940828680992126,0,1
0.9635416865348816,0,1
1.0206185579299927,0,1
0.9855072498321533,0,1
0.9340101480484009,0,1
1.0176470279693604,0,1
1.0052355527877808,0,1
0.9255813956260681,0,1
1.023923397064209,0,1
1.01578950881958,0,1
1.0523560047149658,0,1
0.9834254384040833,0,1
1.0555555820465088,0,1
0.9526066184043884,0,1
0.964102566242218,0,1
0.964102566242218,0,1
1.0163934230804443,0,1
1.0165746212005615,0,1
1.0439023971557617,0,1
1.0192307233810425,0,1
0.9265536665916443,0,1
1.040816307067871,0,1
0.9695431590080261,0,1
1.0291261672973633,0,1
1.0153061151504517,0,1
0.8634146451950073,0,1
0.995121955871582,0,1
0.9849246144294739,0,1
0.9904305934906006,0,1
0.9607843160629272,0,1
1.0151515007019043,0,1
1.0265957117080688,0,1
0.9758453965187073,0,1
0.9666666388511658,0,1
0.9523809552192688,0,1
0.9417475461959839,0,1
0.969072163105011,0,1
1.014423131942749,0,1
1.0051546096801758,0,1
0.9175257682800293,0,1
0.9365853667259216,0,1
1.0186915397644043,0,1
0.9438775777816772,0,1
0.95652174949646,0,1
0.9800994992256165,0,1
0.9950494766235352,0,1
0.9441624283790588,0,1
1.0151515007019043,0,1
0.9195979833602905,0,1
1.0974359512329102,0,1
1.0388349294662476,0,1
1.0,0,1
0.9435897469520569,0,1
0.9789473414421082,0,1
1.016853928565979,0,1
1.046632170677185,0,1
0.9726775884628296,0,1
0.9695431590080261,0,1
0.9427083134651184,0,1
0.9319371581077576,0,1
0.9802955389022827,0,1
0.9526066184043884,0,1
0.9402984976768494,0,1
1.0050251483917236,0,1
0.929729700088501,0,1
0.9653465151786804,0,1
0.9533678889274597,0,1
0.9841269850730896,0,1
0.9210526347160339,0,1
0.9719626307487488,0,1
0.9329608678817749,0,1
0.969072163105011,0,1
0.9602272510528564,0,1
0.96875,0,1
0.984375,0,1
1.015544056892395,0,1
1.0698925256729126,0,1
0.8969072103500366,0,1
0.9857142567634583,0,1
1.0151515007019043,0,1
0.9852941036224365,0,1
0.8660287261009216,0,1
0.9850000143051147,0,1
0.9275362491607666,0,1
0.9710982441902161,0,1
1.070707082748413,0,1
0.9100528955459595,0,1
1.0199999809265137,0,1
0.8681318759918213,0,1
0.9462365508079529,0,1
1.0047619342803955,0,1
0.929648220539093,0,1
0.9758453965187073,0,1
1.004878044128418,0,1
1.010695219039917,0,1
1.0463917255401611,0,1
1.0314135551452637,0,1
0.9189189076423645,0,1
1.0404040813446045,0,1
0.9949495196342468,0,1
0.9754902124404907,0,1
0.969072163105011,0,1
1.0303030014038086,0,1
0.971563994884491,0,1
0.9763033390045166,0,1
0.9150000214576721,0,1
0.9411764740943909,0,1
1.0,0,1
0.93034827709198,0,1
0.9521276354789734,0,1
1.0564972162246704,0,1
0.9788359999656677,0,1
0.964102566242218,0,1
0.9227052927017212,0,1
1.0391061305999756,0,1
0.9896907210350037,0,1
0.9202127456665039,0,1
0.9902439117431641,0,1
1.0103092193603516,0,1
1.0108108520507812,0,1
0.9855769276618958,0,1
1.0102040767669678,0,1
0.9803921580314636,0,1
1.021505355834961,0,1
0.9857142567634583,0,1
1.0357142686843872,0,1
0.9476439952850342,0,1
0.892307698726654,0,1
0.9800000190734863,0,1
0.8693181872367859,0,1
0.9948717951774597,0,1
1.0523560047149658,0,1
1.0102564096450806,0,1
1.056410312652588,0,1
0.9796954393386841,0,1
0.9257425665855408,0,1
1.0102564096450806,0,1
0.984375,0,1
1.0061349868774414,0,1
1.0304569005966187,0,1
0.9589743614196777,0,1
0.9090909361839294,0,1
0.9428571462631226,0,1
0.964102566242218,0,1
1.0,0,1
0.9802955389022827,0,1
0.969072163105011,0,1
0.984375,0,1
1.0050761699676514,0,1
0.9795918464660645,0,1
1.0,0,1
0.9558823704719543,0,1
0.9890109896659851,0,1
1.0231213569641113,0,1
1.0378378629684448,0,1
1.0101523399353027,0,1
0.9414893388748169,0,1
0.921875,0,1
0.9802955389022827,0,1
1.0111111402511597,0,1
1.028037428855896,0,1
0.9848484992980957,0,1
0.9399999976158142,0,1
1.0412371158599854,0,1
1.03108811378479,0,1
1.0,0,1
1.0207253694534302,0,1
0.9896373152732849,0,1
1.020100474357605,0,1
1.005128264427185,0,1
0.9948186278343201,0,1
0.9723756909370422,0,1
0.9894737005233765,0,1
0.9848484992980957,0,1
1.0268816947937012,0,1
0.9739583134651184,0,1
1.01578950881958,0,1
1.085106372833252,0,1
1.0205128192901611,0,1
0.9264705777168274,0,1
0.9675675630569458,0,1
0.9957982897758484,0,1
0.9513513445854187,0,1
1.0051813125610352,0,1
0.9791666865348816,0,1
0.9200000166893005,0,1
0.9685863852500916,0,1
0.9264705777168274,0,1
1.0245097875595093,0,1
0.939393937587738,0,1
1.015544056892395,0,1
1.026455044746399,0,1
0.9948717951774597,0,1
0.9684684872627258,0,1
0.9943820238113403,0,1
0.9153439402580261,0,1
1.0162161588668823,0,1
0.9184549450874329,0,1
1.080645203590393,0,1
0.9758453965187073,0,1
0.9324324131011963,0,1
0.9744898080825806,0,1
0.9420289993286133,0,1
0.9747474789619446,0,1
0.9743589758872986,0,1
0.9948453903198242,0,1
0.9660193920135498,0,1
1.0206185579299927,0,1
0.9805825352668762,0,1
0.9895287752151489,0,1
0.940119743347168,0,1
0.9346733689308167,0,1
1.0,0,1
0.9626168012619019,0,1
0.9948186278343201,0,1
0.989847719669342,0,1
0.9427083134651184,0,1
0.9292929172515869,0,1
1.0,0,1
0.9895287752151489,0,1
1.0049020051956177,0,1
1.0218579769134521,0,1
1.0,0,1
0.9795918464660645,0,1
1.0391061305999756,0,1
1.0301507711410522,0,1
1.0341463088989258,0,1
1.0253807306289673,0,1
1.0053476095199585,0,1
0.9696969985961914,0,1
1.0181818008422852,0,1
1.0102040767669678,0,1
0.9779735803604126,0,1
1.0051813125610352,0,1
1.0,0,1
1.0248756408691406,0,1
0.9166666865348816,0,1
1.0,0,1
1.0153061151504517,0,1
0.9207921028137207,0,1
1.0,0,1
1.0050251483917236,0,1
0.9502487778663635,0,1
0.9447236061096191,0,1
1.004926085472107,0,1
1.0399999618530273,0,1
0.9743589758872986,0,1
0.9554455280303955,0,1
0.9698492288589478,0,1
1.0486485958099365,0,1
0.9790576100349426,0,1
1.0259066820144653,0,1
1.0397727489471436,0,1
0.9575471878051758,0,1
1.021621584892273,0,1
0.9571428298950195,0,1
0.9308510422706604,0,1
1.0983606576919556,0,1
1.0052355527877808,0,1
1.0248756408691406,0,1
1.0099010467529297,0,1
0.9444444179534912,0,1
0.9680365324020386,0,1
0.9170507192611694,0,1
0.9548022747039795,0,1
1.0,0,1
1.0,0,1
0.9695431590080261,0,1
0.9560975432395935,0,1
0.9613259434700012,0,1
0.9801980257034302,0,1
0.9891892075538635,0,1
0.957446813583374,0,1
0.9489796161651611,0,1
1.0,0,1
0.9255813956260681,0,1
0.9945945739746094,0,1
0.9538461565971375,0,1
0.9558823704719543,0,1
1.015463948249817,0,1
0.9635416865348816,0,1
1.0209424495697021,0,1
0.9603960514068604,0,1
0.9154228568077087,0,1
0.932584285736084,0,1
0.9793814420700073,0,1
1.0114942789077759,0,1
0.9259259104728699,0,1
1.010928988456726,0,1
1.0469483137130737,0,1
0.9752475023269653,0,1
0.9743589758872986,0,1
1.0163934230804443,0,1
0.9800994992256165,0,1
1.0198019742965698,0,1
1.0106383562088013,0,1
0.9751243591308594,0,1
1.0461539030075073,0,1
0.9639175534248352,0,1
0.9420289993286133,0,1
0.9617486596107483,0,1
0.9850000143051147,0,1
0.9689119458198547,0,1
1.0053476095199585,0,1
0.9569377899169922,0,1
0.9604519605636597,0,1
0.9438775777816772,0,1
0.9637305736541748,0,1
1.0263158082962036,0,1
1.0189573764801025,0,1
1.020100474357605,0,1
0.9268292784690857,0,1
0.8949999809265137,0,1
0.9617486596107483,0,1
1.0729166269302368,0,1
